tc,call_volume,aht,service_level,art,positions,positions_quantile
2023-03-13 19:00:00+03:00,142,436.1830985915493,80,30,76,76
2023-03-13 19:15:00+03:00,119,426.0756302521008,80,30,63,63
2023-03-13 19:30:00+03:00,109,430.4403669724771,80,30,59,59
2023-03-13 19:45:00+03:00,98,421.2244897959184,80,30,52,52
2023-03-13 20:00:00+03:00,92,414.9130434782609,80,30,49,49
2023-03-13 20:15:00+03:00,79,408.62025316455697,80,30,42,42
2023-03-13 20:30:00+03:00,74,418.3918918918919,80,30,40,40
2023-03-13 20:45:00+03:00,67,411.46268656716416,80,30,36,36
2023-03-13 21:00:00+03:00,62,413.5483870967742,80,30,34,34
2023-03-13 21:15:00+03:00,54,418.8888888888889,80,30,30,30
2023-03-13 21:30:00+03:00,46,422.3478260869565,80,30,26,26
2023-03-13 21:45:00+03:00,45,437.8666666666667,80,30,27,27
2023-03-13 22:00:00+03:00,39,451.0,80,30,24,24
2023-03-13 22:15:00+03:00,31,441.741935483871,80,30,20,20
2023-03-13 22:30:00+03:00,29,431.5517241379311,80,30,18,18
2023-03-13 22:45:00+03:00,24,447.2916666666667,80,30,16,16
2023-03-13 23:00:00+03:00,24,446.8333333333333,80,30,16,16
2023-03-13 23:15:00+03:00,21,460.5238095238095,80,30,15,15
2023-03-13 23:30:00+03:00,17,461.05882352941177,80,30,12,12
2023-03-13 23:45:00+03:00,14,449.07142857142856,80,30,10,10
2023-03-14 00:00:00+03:00,13,430.0,80,30,9,9
2023-03-14 00:15:00+03:00,14,428.2857142857143,80,30,10,10
2023-03-14 00:30:00+03:00,12,413.0,80,30,9,9
2023-03-14 00:45:00+03:00,13,420.0,80,30,9,9
2023-03-14 01:00:00+03:00,10,419.0,80,30,8,8
2023-03-14 01:15:00+03:00,15,430.4666666666666,80,30,11,11
2023-03-14 01:30:00+03:00,15,412.0,80,30,10,10
2023-03-14 01:45:00+03:00,15,383.53333333333336,80,30,10,10
2023-03-14 02:00:00+03:00,15,382.26666666666665,80,30,10,10
2023-03-14 02:15:00+03:00,18,370.55555555555554,80,30,11,11
2023-03-14 02:30:00+03:00,27,357.55555555555554,80,30,14,14
2023-03-14 02:45:00+03:00,29,360.9655172413793,80,30,16,16
2023-03-14 03:00:00+03:00,35,357.8857142857143,80,30,18,18
2023-03-14 03:15:00+03:00,38,385.4736842105263,80,30,21,21
2023-03-14 03:30:00+03:00,38,378.0263157894737,80,30,20,20
2023-03-14 03:45:00+03:00,45,392.73333333333335,80,30,24,24
2023-03-14 04:00:00+03:00,50,379.68,80,30,26,26
2023-03-14 04:15:00+03:00,56,380.9642857142857,80,30,29,29
2023-03-14 04:30:00+03:00,59,412.89830508474574,80,30,32,32
2023-03-14 04:45:00+03:00,74,407.7972972972973,80,30,39,39
2023-03-14 05:00:00+03:00,75,439.44,80,30,43,43
2023-03-14 05:15:00+03:00,86,412.0232558139535,80,30,45,45
2023-03-14 05:30:00+03:00,93,427.6559139784946,80,30,50,50
2023-03-14 05:45:00+03:00,106,416.1698113207547,80,30,55,55
2023-03-14 06:00:00+03:00,122,415.6803278688525,80,30,63,63
2023-03-14 06:15:00+03:00,125,427.432,80,30,66,66
2023-03-14 06:30:00+03:00,141,416.93617021276594,80,30,72,72
2023-03-14 06:45:00+03:00,149,423.51677852349,80,30,77,77
2023-03-14 07:00:00+03:00,167,415.4670658682635,80,30,85,85
2023-03-14 07:15:00+03:00,190,427.3368421052632,80,30,98,98
2023-03-14 07:30:00+03:00,202,414.7079207920792,80,30,101,101
2023-03-14 07:45:00+03:00,217,423.64516129032256,80,30,110,110
2023-03-14 08:00:00+03:00,252,411.5674603174603,80,30,124,124
2023-03-14 08:15:00+03:00,285,421.7263157894737,80,30,142,142
2023-03-14 08:30:00+03:00,327,427.217125382263,80,30,165,165
2023-03-14 08:45:00+03:00,369,442.4010840108401,80,30,191,191
2023-03-14 09:00:00+03:00,423,438.97163120567376,80,30,217,217
2023-03-14 09:15:00+03:00,497,447.06438631790746,80,30,258,258
2023-03-14 09:30:00+03:00,569,450.0685413005272,80,30,296,296
2023-03-14 09:45:00+03:00,591,455.3773265651439,80,30,311,311
2023-03-14 10:00:00+03:00,615,460.3739837398374,80,30,326,326
2023-03-14 10:15:00+03:00,638,458.5564263322884,80,30,337,337
2023-03-14 10:30:00+03:00,662,459.6404833836858,80,30,350,350
2023-03-14 10:45:00+03:00,654,456.8623853211009,80,30,344,344
2023-03-14 11:00:00+03:00,661,453.04538577912257,80,30,345,345
2023-03-14 11:15:00+03:00,652,453.069018404908,80,30,340,340
2023-03-14 11:30:00+03:00,645,455.815503875969,80,30,339,339
2023-03-14 11:45:00+03:00,626,456.7555910543131,80,30,329,329
2023-03-14 12:00:00+03:00,626,456.5271565495208,80,30,329,329
2023-03-14 12:15:00+03:00,603,456.4145936981758,80,30,317,317
2023-03-14 12:30:00+03:00,578,451.4930795847751,80,30,301,301
2023-03-14 12:45:00+03:00,573,449.7556719022688,80,30,298,298
2023-03-14 13:00:00+03:00,570,447.10877192982457,80,30,294,294
2023-03-14 13:15:00+03:00,573,446.1570680628273,80,30,295,295
2023-03-14 13:30:00+03:00,568,449.4700704225352,80,30,295,295
2023-03-14 13:45:00+03:00,576,451.77256944444446,80,30,301,301
2023-03-14 14:00:00+03:00,570,452.5228070175439,80,30,298,298
2023-03-14 14:15:00+03:00,567,455.5731922398589,80,30,298,298
2023-03-14 14:30:00+03:00,574,454.4721254355401,80,30,301,301
2023-03-14 14:45:00+03:00,554,453.42599277978337,80,30,290,290
2023-03-14 15:00:00+03:00,546,451.7417582417583,80,30,285,285
2023-03-14 15:15:00+03:00,525,450.9028571428572,80,30,274,274
2023-03-14 15:30:00+03:00,535,451.1252336448598,80,30,279,279
2023-03-14 15:45:00+03:00,519,457.4816955684008,80,30,275,275
2023-03-14 16:00:00+03:00,490,453.66326530612247,80,30,258,258
2023-03-14 16:15:00+03:00,465,458.1290322580645,80,30,248,248
2023-03-14 16:30:00+03:00,434,455.6152073732719,80,30,230,230
2023-03-14 16:45:00+03:00,396,455.79545454545456,80,30,211,211
2023-03-14 17:00:00+03:00,370,460.9243243243244,80,30,200,200
2023-03-14 17:15:00+03:00,315,456.8984126984127,80,30,170,170
2023-03-14 17:30:00+03:00,298,462.2281879194631,80,30,163,163
2023-03-14 17:45:00+03:00,264,455.7840909090909,80,30,143,143
2023-03-14 18:00:00+03:00,243,444.1152263374486,80,30,129,129
2023-03-14 18:15:00+03:00,193,442.3160621761658,80,30,103,103
2023-03-14 18:30:00+03:00,174,428.5977011494253,80,30,91,91
2023-03-14 18:45:00+03:00,160,424.2625,80,30,83,83
2023-03-14 19:00:00+03:00,149,421.63758389261744,80,30,77,77
2023-03-14 19:15:00+03:00,115,421.9652173913044,80,30,61,61
2023-03-14 19:30:00+03:00,108,427.4074074074074,80,30,58,58
2023-03-14 19:45:00+03:00,102,425.1666666666667,80,30,55,55
2023-03-14 20:00:00+03:00,86,419.2093023255814,80,30,46,46
2023-03-14 20:15:00+03:00,77,428.1948051948052,80,30,43,43
2023-03-14 20:30:00+03:00,67,414.2089552238806,80,30,36,36
2023-03-14 20:45:00+03:00,63,433.95238095238096,80,30,36,36
2023-03-14 21:00:00+03:00,59,439.2203389830509,80,30,34,34
2023-03-14 21:15:00+03:00,57,425.89473684210526,80,30,32,32
2023-03-14 21:30:00+03:00,51,453.2352941176471,80,30,31,31
2023-03-14 21:45:00+03:00,41,453.0243902439024,80,30,26,26
2023-03-14 22:00:00+03:00,38,454.1578947368421,80,30,24,24
2023-03-14 22:15:00+03:00,40,457.925,80,30,25,25
2023-03-14 22:30:00+03:00,33,454.4242424242424,80,30,21,21
2023-03-14 22:45:00+03:00,22,445.5,80,30,15,15
2023-03-14 23:00:00+03:00,24,447.0833333333333,80,30,16,16
2023-03-14 23:15:00+03:00,17,442.2941176470589,80,30,12,12
2023-03-14 23:30:00+03:00,16,427.3125,80,30,11,11
2023-03-14 23:45:00+03:00,16,421.0,80,30,11,11
2023-03-15 00:00:00+03:00,13,413.6923076923077,80,30,9,9
2023-03-15 00:15:00+03:00,12,421.0,80,30,9,9
2023-03-15 00:30:00+03:00,12,410.0,80,30,9,9
2023-03-15 00:45:00+03:00,8,435.0,80,30,7,7
2023-03-15 01:00:00+03:00,13,434.0,80,30,9,9
2023-03-15 01:15:00+03:00,9,434.0,80,30,7,7
2023-03-15 01:30:00+03:00,13,426.0,80,30,9,9
2023-03-15 01:45:00+03:00,18,401.77777777777777,80,30,12,12
2023-03-15 02:00:00+03:00,14,382.0,80,30,9,9
2023-03-15 02:15:00+03:00,22,409.8636363636364,80,30,14,14
2023-03-15 02:30:00+03:00,24,393.0416666666667,80,30,14,14
2023-03-15 02:45:00+03:00,27,384.6666666666667,80,30,15,15
2023-03-15 03:00:00+03:00,33,398.6666666666667,80,30,19,19
2023-03-15 03:15:00+03:00,35,403.3142857142857,80,30,20,20
2023-03-15 03:30:00+03:00,43,401.09302325581393,80,30,24,24
2023-03-15 03:45:00+03:00,40,405.25,80,30,23,23
2023-03-15 04:00:00+03:00,44,386.4090909090909,80,30,24,24
2023-03-15 04:15:00+03:00,59,390.33898305084745,80,30,31,31
2023-03-15 04:30:00+03:00,59,401.8813559322034,80,30,32,32
2023-03-15 04:45:00+03:00,67,405.56716417910445,80,30,36,36
2023-03-15 05:00:00+03:00,76,408.9473684210527,80,30,40,40
2023-03-15 05:15:00+03:00,80,419.9,80,30,43,43
2023-03-15 05:30:00+03:00,105,415.95238095238096,80,30,55,55
2023-03-15 05:45:00+03:00,104,416.71153846153845,80,30,55,55
2023-03-15 06:00:00+03:00,112,413.6160714285714,80,30,58,58
2023-03-15 06:15:00+03:00,118,413.0508474576271,80,30,61,61
2023-03-15 06:30:00+03:00,130,409.4153846153846,80,30,66,66
2023-03-15 06:45:00+03:00,137,405.3649635036496,80,30,69,69
2023-03-15 07:00:00+03:00,161,407.6521739130435,80,30,80,80
2023-03-15 07:15:00+03:00,194,411.0103092783505,80,30,96,96
2023-03-15 07:30:00+03:00,205,414.0487804878049,80,30,102,102
2023-03-15 07:45:00+03:00,229,423.31441048034935,80,30,116,116
2023-03-15 08:00:00+03:00,248,422.116935483871,80,30,125,125
2023-03-15 08:15:00+03:00,283,424.8268551236749,80,30,143,143
2023-03-15 08:30:00+03:00,321,427.2897196261682,80,30,162,162
2023-03-15 08:45:00+03:00,348,437.2327586206897,80,30,179,179
2023-03-15 09:00:00+03:00,404,434.4331683168317,80,30,205,205
2023-03-15 09:15:00+03:00,468,445.39529914529913,80,30,242,242
2023-03-15 09:30:00+03:00,543,450.6206261510129,80,30,283,283
2023-03-15 09:45:00+03:00,562,455.693950177936,80,30,296,296
2023-03-15 10:00:00+03:00,594,461.8636363636364,80,30,317,317
2023-03-15 10:15:00+03:00,614,460.85667752443,80,30,326,326
2023-03-15 10:30:00+03:00,652,460.4677914110429,80,30,346,346
2023-03-15 10:45:00+03:00,646,459.530959752322,80,30,342,342
2023-03-15 11:00:00+03:00,640,453.7515625,80,30,334,334
2023-03-15 11:15:00+03:00,633,455.6145339652449,80,30,332,332
2023-03-15 11:30:00+03:00,633,454.6887835703001,80,30,332,332
2023-03-15 11:45:00+03:00,613,451.3409461663948,80,30,319,319
2023-03-15 12:00:00+03:00,601,458.7803660565724,80,30,318,318
2023-03-15 12:15:00+03:00,594,454.1010101010101,80,30,311,311
2023-03-15 12:30:00+03:00,588,453.1088435374149,80,30,308,308
2023-03-15 12:45:00+03:00,566,451.1872791519434,80,30,295,295
2023-03-15 13:00:00+03:00,557,448.3016157989228,80,30,289,289
2023-03-15 13:15:00+03:00,552,446.0344202898551,80,30,285,285
2023-03-15 13:30:00+03:00,561,445.26916221033866,80,30,289,289
2023-03-15 13:45:00+03:00,553,448.4665461121157,80,30,287,287
2023-03-15 14:00:00+03:00,572,451.694055944056,80,30,298,298
2023-03-15 14:15:00+03:00,577,449.263431542461,80,30,299,299
2023-03-15 14:30:00+03:00,573,451.4310645724258,80,30,299,299
2023-03-15 14:45:00+03:00,543,449.0036832412523,80,30,282,282
2023-03-15 15:00:00+03:00,520,447.23269230769233,80,30,269,269
2023-03-15 15:15:00+03:00,511,451.4637964774951,80,30,267,267
2023-03-15 15:30:00+03:00,506,452.0612648221344,80,30,265,265
2023-03-15 15:45:00+03:00,487,454.741273100616,80,30,257,257
2023-03-15 16:00:00+03:00,460,454.9478260869565,80,30,243,243
2023-03-15 16:15:00+03:00,450,454.5022222222222,80,30,238,238
2023-03-15 16:30:00+03:00,429,454.3356643356643,80,30,227,227
2023-03-15 16:45:00+03:00,398,458.11557788944725,80,30,213,213
2023-03-15 17:00:00+03:00,373,459.3619302949062,80,30,201,201
2023-03-15 17:15:00+03:00,328,456.8231707317073,80,30,176,176
2023-03-15 17:30:00+03:00,287,457.3867595818815,80,30,155,155
2023-03-15 17:45:00+03:00,265,458.0037735849057,80,30,144,144
2023-03-15 18:00:00+03:00,245,445.3877551020408,80,30,130,130
2023-03-15 18:15:00+03:00,192,441.3125,80,30,102,102
2023-03-15 18:30:00+03:00,163,433.4171779141104,80,30,86,86
2023-03-15 18:45:00+03:00,143,432.02797202797206,80,30,76,76
2023-03-15 19:00:00+03:00,132,447.1363636363636,80,30,73,73
2023-03-15 19:15:00+03:00,111,426.72972972972974,80,30,59,59
2023-03-15 19:30:00+03:00,112,427.8928571428572,80,30,60,60
2023-03-15 19:45:00+03:00,89,433.0,80,30,49,49
2023-03-15 20:00:00+03:00,95,435.46315789473687,80,30,52,52
2023-03-15 20:15:00+03:00,71,443.5352112676056,80,30,41,41
2023-03-15 20:30:00+03:00,73,430.4383561643836,80,30,41,41
2023-03-15 20:45:00+03:00,56,436.0,80,30,32,32
2023-03-15 21:00:00+03:00,61,442.8360655737705,80,30,36,36
2023-03-15 21:15:00+03:00,52,435.75,80,30,30,30
2023-03-15 21:30:00+03:00,43,417.7906976744186,80,30,25,25
2023-03-15 21:45:00+03:00,49,416.83673469387753,80,30,28,28
2023-03-15 22:00:00+03:00,37,393.8378378378378,80,30,21,21
2023-03-15 22:15:00+03:00,32,430.875,80,30,20,20
2023-03-15 22:30:00+03:00,27,399.55555555555554,80,30,16,16
2023-03-15 22:45:00+03:00,20,410.5,80,30,13,13
2023-03-15 23:00:00+03:00,25,392.8,80,30,15,15
2023-03-15 23:15:00+03:00,15,401.8666666666667,80,30,10,10
2023-03-15 23:30:00+03:00,21,439.4761904761905,80,30,14,14
2023-03-15 23:45:00+03:00,14,416.2857142857143,80,30,10,10
2023-03-16 00:00:00+03:00,12,393.0,80,30,8,8
2023-03-16 00:15:00+03:00,13,366.5384615384616,80,30,8,8
2023-03-16 00:30:00+03:00,10,407.0,80,30,7,7
2023-03-16 00:45:00+03:00,10,376.0,80,30,7,7
2023-03-16 01:00:00+03:00,9,431.0,80,30,7,7
2023-03-16 01:15:00+03:00,14,384.0,80,30,9,9
2023-03-16 01:30:00+03:00,9,385.0,80,30,7,7
2023-03-16 01:45:00+03:00,13,379.0,80,30,9,9
2023-03-16 02:00:00+03:00,17,377.4705882352941,80,30,10,10
2023-03-16 02:15:00+03:00,20,360.0,80,30,11,11
2023-03-16 02:30:00+03:00,21,380.2857142857143,80,30,12,12
2023-03-16 02:45:00+03:00,24,353.0,80,30,13,13
2023-03-16 03:00:00+03:00,30,370.9666666666666,80,30,16,16
2023-03-16 03:15:00+03:00,35,367.45714285714286,80,30,18,18
2023-03-16 03:30:00+03:00,33,367.45454545454544,80,30,18,18
2023-03-16 03:45:00+03:00,41,365.8536585365854,80,30,21,21
2023-03-16 04:00:00+03:00,53,368.0,80,30,26,26
2023-03-16 04:15:00+03:00,52,382.9807692307692,80,30,27,27
2023-03-16 04:30:00+03:00,62,377.5161290322581,80,30,31,31
2023-03-16 04:45:00+03:00,59,412.0,80,30,32,32
2023-03-16 05:00:00+03:00,77,399.46753246753246,80,30,40,40
2023-03-16 05:15:00+03:00,82,413.5121951219512,80,30,44,44
2023-03-16 05:30:00+03:00,93,404.40860215053766,80,30,48,48
2023-03-16 05:45:00+03:00,90,421.73333333333335,80,30,48,48
2023-03-16 06:00:00+03:00,115,415.2173913043478,80,30,60,60
2023-03-16 06:15:00+03:00,116,429.0172413793104,80,30,62,62
2023-03-16 06:30:00+03:00,128,425.921875,80,30,68,68
2023-03-16 06:45:00+03:00,130,422.5230769230769,80,30,68,68
2023-03-16 07:00:00+03:00,167,413.7065868263473,80,30,84,84
2023-03-16 07:15:00+03:00,192,423.953125,80,30,98,98
2023-03-16 07:30:00+03:00,199,416.5427135678392,80,30,100,100
2023-03-16 07:45:00+03:00,211,429.6635071090048,80,30,109,109
2023-03-16 08:00:00+03:00,254,422.1259842519685,80,30,128,128
2023-03-16 08:15:00+03:00,280,431.0928571428572,80,30,143,143
2023-03-16 08:30:00+03:00,323,438.0495356037152,80,30,167,167
2023-03-16 08:45:00+03:00,371,445.7681940700809,80,30,194,194
2023-03-16 09:00:00+03:00,460,433.7586956521739,80,30,232,232
2023-03-16 09:15:00+03:00,492,442.2682926829268,80,30,253,253
2023-03-16 09:30:00+03:00,553,450.6564195298373,80,30,288,288
2023-03-16 09:45:00+03:00,570,455.3929824561404,80,30,300,300
2023-03-16 10:00:00+03:00,581,462.7986230636833,80,30,310,310
2023-03-16 10:15:00+03:00,602,457.98837209302326,80,30,318,318
2023-03-16 10:30:00+03:00,624,459.4150641025641,80,30,330,330
2023-03-16 10:45:00+03:00,626,452.9952076677316,80,30,327,327
2023-03-16 11:00:00+03:00,624,452.55288461538464,80,30,325,325
2023-03-16 11:15:00+03:00,608,452.4013157894737,80,30,317,317
2023-03-16 11:30:00+03:00,590,457.7661016949153,80,30,312,312
2023-03-16 11:45:00+03:00,581,459.6368330464716,80,30,308,308
2023-03-16 12:00:00+03:00,585,447.9863247863248,80,30,303,303
2023-03-16 12:15:00+03:00,576,451.47222222222223,80,30,300,300
2023-03-16 12:30:00+03:00,583,449.3704974271012,80,30,303,303
2023-03-16 12:45:00+03:00,560,440.2839285714286,80,30,285,285
2023-03-16 13:00:00+03:00,554,441.48916967509024,80,30,283,283
2023-03-16 13:15:00+03:00,563,445.6589698046181,80,30,290,290
2023-03-16 13:30:00+03:00,563,445.0959147424512,80,30,290,290
2023-03-16 13:45:00+03:00,561,444.475935828877,80,30,288,288
2023-03-16 14:00:00+03:00,558,439.2921146953405,80,30,283,283
2023-03-16 14:15:00+03:00,549,439.73224043715845,80,30,279,279
2023-03-16 14:30:00+03:00,553,441.21699819168174,80,30,282,282
2023-03-16 14:45:00+03:00,529,442.6030245746692,80,30,271,271
2023-03-16 15:00:00+03:00,544,440.4485294117647,80,30,277,277
2023-03-16 15:15:00+03:00,517,446.1547388781431,80,30,267,267
2023-03-16 15:30:00+03:00,498,446.8895582329317,80,30,258,258
2023-03-16 15:45:00+03:00,474,444.6940928270042,80,30,245,245
2023-03-16 16:00:00+03:00,466,445.8047210300429,80,30,242,242
2023-03-16 16:15:00+03:00,439,439.6537585421413,80,30,225,225
2023-03-16 16:30:00+03:00,430,445.3744186046512,80,30,223,223
2023-03-16 16:45:00+03:00,386,439.3963730569948,80,30,198,198
2023-03-16 17:00:00+03:00,368,441.9565217391304,80,30,191,191
2023-03-16 17:15:00+03:00,307,443.9543973941368,80,30,161,161
2023-03-16 17:30:00+03:00,269,452.3828996282528,80,30,144,144
2023-03-16 17:45:00+03:00,248,439.6653225806452,80,30,130,130
2023-03-16 18:00:00+03:00,222,434.2522522522523,80,30,116,116
2023-03-16 18:15:00+03:00,181,418.7292817679558,80,30,92,92
2023-03-16 18:30:00+03:00,161,422.60869565217394,80,30,83,83
2023-03-16 18:45:00+03:00,141,421.4964539007093,80,30,73,73
2023-03-16 19:00:00+03:00,121,405.64462809917353,80,30,61,61
2023-03-16 19:15:00+03:00,95,406.6421052631579,80,30,49,49
2023-03-16 19:30:00+03:00,89,397.0224719101124,80,30,45,45
2023-03-16 19:45:00+03:00,90,413.8888888888889,80,30,47,47
2023-03-16 20:00:00+03:00,73,410.7260273972603,80,30,39,39
2023-03-16 20:15:00+03:00,64,408.375,80,30,34,34
2023-03-16 20:30:00+03:00,56,418.4642857142857,80,30,31,31
2023-03-16 20:45:00+03:00,55,418.6727272727273,80,30,31,31
2023-03-16 21:00:00+03:00,46,436.0869565217391,80,30,27,27
2023-03-16 21:15:00+03:00,43,407.5813953488372,80,30,24,24
2023-03-16 21:30:00+03:00,38,410.89473684210526,80,30,22,22
2023-03-16 21:45:00+03:00,33,384.1515151515151,80,30,18,18
2023-03-16 22:00:00+03:00,33,400.8787878787879,80,30,19,19
2023-03-16 22:15:00+03:00,31,398.6774193548387,80,30,18,18
2023-03-16 22:30:00+03:00,24,419.7083333333333,80,30,15,15
2023-03-16 22:45:00+03:00,18,391.77777777777777,80,30,11,11
2023-03-16 23:00:00+03:00,19,397.0,80,30,12,12
2023-03-16 23:15:00+03:00,15,400.0,80,30,10,10
2023-03-16 23:30:00+03:00,11,514.4545454545455,80,30,10,10
2023-03-16 23:45:00+03:00,11,414.9090909090909,80,30,8,8
2023-03-17 00:00:00+03:00,9,395.0,80,30,7,7
2023-03-17 00:15:00+03:00,6,355.0,80,30,5,5
2023-03-17 00:30:00+03:00,6,363.0,80,30,5,5
2023-03-17 00:45:00+03:00,7,420.0,80,30,6,6
2023-03-17 01:00:00+03:00,4,385.0,80,30,4,4
2023-03-17 01:15:00+03:00,6,368.0,80,30,5,5
2023-03-17 01:30:00+03:00,6,376.0,80,30,5,5
2023-03-17 01:45:00+03:00,9,386.0,80,30,7,7
2023-03-17 02:00:00+03:00,9,349.0,80,30,6,6
2023-03-17 02:15:00+03:00,8,340.0,80,30,6,6
2023-03-17 02:30:00+03:00,6,302.0,80,30,4,4
2023-03-17 02:45:00+03:00,8,329.0,80,30,5,5
2023-03-17 03:00:00+03:00,11,297.0,80,30,6,6
2023-03-17 03:15:00+03:00,10,302.0,80,30,6,6
2023-03-17 03:30:00+03:00,12,329.0,80,30,7,7
2023-03-17 03:45:00+03:00,11,359.0,80,30,7,7
2023-03-17 04:00:00+03:00,19,350.0,80,30,11,11
2023-03-17 04:15:00+03:00,19,360.0,80,30,11,11
2023-03-17 04:30:00+03:00,20,358.95,80,30,11,11
2023-03-17 04:45:00+03:00,20,364.55,80,30,12,12
2023-03-17 05:00:00+03:00,25,386.12,80,30,15,15
2023-03-17 05:15:00+03:00,29,370.5172413793104,80,30,16,16
2023-03-17 05:30:00+03:00,28,364.3571428571428,80,30,15,15
2023-03-17 05:45:00+03:00,31,359.38709677419354,80,30,16,16
2023-03-17 06:00:00+03:00,39,370.79487179487177,80,30,20,20
2023-03-17 06:15:00+03:00,38,367.078947368421,80,30,20,20
2023-03-17 06:30:00+03:00,39,374.4871794871795,80,30,21,21
2023-03-17 06:45:00+03:00,42,382.3333333333333,80,30,22,22
2023-03-17 07:00:00+03:00,45,379.0444444444444,80,30,24,24
2023-03-17 07:15:00+03:00,50,378.88,80,30,26,26
2023-03-17 07:30:00+03:00,54,373.8518518518519,80,30,27,27
2023-03-17 07:45:00+03:00,59,380.2372881355933,80,30,30,30
2023-03-17 08:00:00+03:00,72,376.69444444444446,80,30,36,36
2023-03-17 08:15:00+03:00,79,382.6962025316456,80,30,39,39
2023-03-17 08:30:00+03:00,82,381.890243902439,80,30,40,40
2023-03-17 08:45:00+03:00,85,384.52941176470586,80,30,42,42
2023-03-17 09:00:00+03:00,95,374.53684210526313,80,30,45,45
2023-03-17 09:15:00+03:00,104,376.6538461538461,80,30,50,50
2023-03-17 09:30:00+03:00,118,366.728813559322,80,30,54,54
2023-03-17 09:45:00+03:00,127,369.84251968503935,80,30,59,59
2023-03-17 10:00:00+03:00,132,366.4242424242424,80,30,60,60
2023-03-17 10:15:00+03:00,135,367.8740740740741,80,30,62,62
2023-03-17 10:30:00+03:00,141,376.7375886524823,80,30,66,66
2023-03-17 10:45:00+03:00,140,380.7857142857143,80,30,66,66
2023-03-17 11:00:00+03:00,140,391.24285714285713,80,30,68,68
2023-03-17 11:15:00+03:00,143,387.3636363636364,80,30,68,68
2023-03-17 11:30:00+03:00,142,384.5352112676056,80,30,67,67
2023-03-17 11:45:00+03:00,139,384.7338129496403,80,30,66,66
2023-03-17 12:00:00+03:00,136,401.5661764705882,80,30,68,68
2023-03-17 12:15:00+03:00,132,386.1818181818182,80,30,63,63
2023-03-17 12:30:00+03:00,134,386.7014925373134,80,30,64,64
2023-03-17 12:45:00+03:00,126,386.3333333333333,80,30,61,61
2023-03-17 13:00:00+03:00,125,385.48,80,30,60,60
2023-03-17 13:15:00+03:00,120,393.9666666666666,80,30,59,59
2023-03-17 13:30:00+03:00,119,400.4705882352941,80,30,60,60
2023-03-17 13:45:00+03:00,110,404.5636363636364,80,30,56,56
2023-03-17 14:00:00+03:00,109,409.2752293577981,80,30,56,56
2023-03-17 14:15:00+03:00,108,400.7407407407408,80,30,54,54
2023-03-17 14:30:00+03:00,98,383.6122448979592,80,30,48,48
2023-03-17 14:45:00+03:00,98,388.8571428571428,80,30,48,48
2023-03-17 15:00:00+03:00,95,368.3684210526316,80,30,45,45
2023-03-17 15:15:00+03:00,94,379.9148936170213,80,30,46,46
2023-03-17 15:30:00+03:00,96,368.5833333333333,80,30,45,45
2023-03-17 15:45:00+03:00,90,382.56666666666666,80,30,44,44
2023-03-17 16:00:00+03:00,87,376.8965517241379,80,30,42,42
2023-03-17 16:15:00+03:00,83,388.4457831325301,80,30,42,42
2023-03-17 16:30:00+03:00,79,393.6962025316456,80,30,40,40
2023-03-17 16:45:00+03:00,79,381.72151898734177,80,30,39,39
2023-03-17 17:00:00+03:00,68,375.38235294117646,80,30,34,34
2023-03-17 17:15:00+03:00,65,376.5846153846154,80,30,32,32
2023-03-17 17:30:00+03:00,60,371.3666666666667,80,30,30,30
2023-03-17 17:45:00+03:00,54,378.72222222222223,80,30,28,28
2023-03-17 18:00:00+03:00,54,374.2962962962963,80,30,27,27
2023-03-17 18:15:00+03:00,56,386.7142857142857,80,30,29,29
2023-03-17 18:30:00+03:00,54,380.0185185185185,80,30,28,28
2023-03-17 18:45:00+03:00,45,371.9111111111111,80,30,23,23
2023-03-17 19:00:00+03:00,45,366.3777777777778,80,30,23,23
2023-03-17 19:15:00+03:00,37,367.6216216216216,80,30,19,19
2023-03-17 19:30:00+03:00,40,377.1,80,30,21,21
2023-03-17 19:45:00+03:00,33,388.7878787878788,80,30,18,18
2023-03-17 20:00:00+03:00,37,384.3243243243243,80,30,20,20
2023-03-17 20:15:00+03:00,30,392.1666666666667,80,30,17,17
2023-03-17 20:30:00+03:00,33,395.3030303030303,80,30,19,19
2023-03-17 20:45:00+03:00,26,390.7307692307692,80,30,15,15
2023-03-17 21:00:00+03:00,29,387.7241379310345,80,30,17,17
2023-03-17 21:15:00+03:00,25,377.32,80,30,14,14
2023-03-17 21:30:00+03:00,19,375.0,80,30,11,11
2023-03-17 21:45:00+03:00,20,359.95,80,30,11,11
2023-03-17 22:00:00+03:00,18,356.0,80,30,10,10
2023-03-17 22:15:00+03:00,16,338.9375,80,30,9,9
2023-03-17 22:30:00+03:00,17,354.0,80,30,10,10
2023-03-17 22:45:00+03:00,14,386.0,80,30,9,9
2023-03-17 23:00:00+03:00,8,418.0,80,30,6,6
2023-03-17 23:15:00+03:00,11,418.0,80,30,8,8
2023-03-17 23:30:00+03:00,9,457.0,80,30,7,7
2023-03-17 23:45:00+03:00,8,402.375,80,30,6,6
2023-03-18 00:00:00+03:00,8,408.0,80,30,6,6
2023-03-18 00:15:00+03:00,7,400.0,80,30,6,6
2023-03-18 00:30:00+03:00,5,419.0,80,30,5,5
2023-03-18 00:45:00+03:00,6,401.0,80,30,5,5
2023-03-18 01:00:00+03:00,3,391.0,80,30,3,3
